VALUE	VALUE_SAVED	NAME	DESCRIPTION	UNIT	TYPE	TYPE_ID	VISIBLE	STATECHART	INSTANCE	LOWER_LIMIT	UPPER_LIMIT	VALIDATE	ID	INSTANCE_ID	STATECHART_ID	SET_ID	SET_ID_SAVED
0.1000000000	0.1000000000	OVERRIDE Default Velocity	Default velocity when a safety limit switch is overrided	deg/s	DOUBLE	2	0	MainAxis	Azimuth	0.05	0.2	0	563	52	25	46	0
0.5000000000	0.5000000000	OVERRIDE Max Acceleration	Maximun allowed acceleration when a safety override of limit swithes is active	deg/s^2	DOUBLE	2	0	MainAxis	Azimuth	0.1	1	1	549	52	25	46	0
28.0000000000	28.0000000000	OVERRIDE Max Jerk	Maximun jerk when a safety override of limit swithes is active	deg/s^3	DOUBLE	2	0	MainAxis	Azimuth	0.1	28	1	643	52	25	46	0
0.1000000000	0.1000000000	OVERRIDE Max Velocity	Maximun allowed velocity when a safety limit switch is overrided	deg/s	DOUBLE	2	0	MainAxis	Azimuth	0.05	0.2	0	545	52	25	46	0
7.0000000000	7.0000000000	Softmotion Error Stop acceleration	This acceleration will be applied when the softmotion axis detects a fault, like overspeed or following error	deg/s^2	DOUBLE	2	0	MainAxis	Azimuth	4	12	0	1341	52	25	46	0
24.0000000000	24.0000000000	Softmotion Error Stop jerk	This jerk will be applied when the softmotion axis detects a fault, like overspeed or following error	deg/s^3	DOUBLE	2	0	MainAxis	Azimuth	4	12	0	1342	52	25	46	0
1000.0000000000	1000.0000000000	Softmotion In position buffer size	This value manage the buffer size to caculate the position rms value that is used for In position event		DOUBLE	2	1	MainAxis	Azimuth	4	12	0	1428	52	25	0	0
0.0001000000	0.0001000000	Softmotion In position Hysteresis	This value added to the Softmotion In position Margin determines when the in position is set to false	deg	DOUBLE	2	1	MainAxis	Azimuth	4	12	0	1425	52	25	0	0
0.0010000000	0.0010000000	Softmotion In position Margin	This value will indicate when the softmotion axis indicates that the axis in desired position	deg	DOUBLE	2	1	MainAxis	Azimuth	4	12	0	712	52	25	46	0
10.5000000000	10.5000000000	Softmotion max acceleration	This acceleration is the maximun available acceleration for the axis.	deg/s^2	DOUBLE	2	0	MainAxis	Azimuth	4	12	0	1371	52	25	46	0
50.0000000000	50.0000000000	Softmotion max jerk	This jerk is the maximun available jerk for the axis.	deg/s^3	DOUBLE	2	0	MainAxis	Azimuth	4	12	0	1372	52	25	46	0
10.5000000000	10.5000000000	Softmotion max speed	This speed is the maximun available speed for the axis.	deg/s	DOUBLE	2	0	MainAxis	Azimuth	4	12	0	1370	52	25	46	0
118000.0000000000	118000.0000000000	Softmotion Maximum Torque Per Drive	The maximum allowed torque per drive. The system will not allow that command to each drive goes over this value	Nm	DOUBLE	2	0	MainAxis	Azimuth	6000	118000	1	600	52	25	46	0
8.0000000000	8.0000000000	Softmotion Minimun drives for no fault	Bellow this limit the axis will be in fault		DOUBLE	2	0	MainAxis	Azimuth	1	16	1	413	52	25	46	0
6001.0000000000	6001.0000000000	Softmotion No received Data Counter Alarm Value	Above this number the  sotmotion driver is in fault. Its time, no new data is received from encoder an internal counter increases its value by 1000, decresing by 1 each no problem iteration		DOUBLE	2	0	MainAxis	Azimuth	4	12	0	415	52	25	46	0
3001.0000000000	3001.0000000000	Softmotion No received Data Counter Warning Value	Above this number the sotmotion driver send a warning. Its time, no new data is received from encoder an internal counter increases its value by 1000, decresing by 1 each no problem iteration		DOUBLE	2	0	MainAxis	Azimuth	4	12	0	417	52	25	46	0
700.0000000000	700.0000000000	Softmotion Number of Electric Turns	Number of electrica turns in for the axis. This is the number of poles		DOUBLE	2	0	MainAxis	Azimuth	4	12	0	523	52	25	46	0
1	1	Softmotion Speed From Position	If true the speed is calculated from position data, otherwise the EIB speed will be used		BOOLEAN	1	0	MainAxis	Azimuth	4	12	0	423	52	25	46	0
1.0000000000	1.0000000000	Softmotion Tracking margin acceleration	This acceleration is the margin available acceleration when axis is in tracking mode. This is used by tracking algorithm from the maximun available for tracking/slewing when slewing.	%	DOUBLE	2	0	MainAxis	Azimuth	4	12	0	1346	52	25	46	0
9.0000000000	9.0000000000	Softmotion Tracking margin jerk	This acceleration is the margin available jerk when axis is in tracking mode. This is used by tracking algorithm from the maximun available for tracking/slewing when slewing.	%	DOUBLE	2	0	MainAxis	Azimuth	4	12	0	1347	52	25	46	0
1.0000000000	1.0000000000	Softmotion Tracking margin speed	This acceleration is the margin available jerk when axis is in tracking mode. This is used by tracking algorithm from the maximun available for tracking/slewing when slewing.	%	DOUBLE	2	0	MainAxis	Azimuth	4	12	0	1348	52	25	46	0
5.0000000000	5.0000000000	Softmotion Tracking max acceleration	This acceleration is the maximun available acceleration when axis is in tracking mode. This is used for tracking and slewing combination	deg/s^2	DOUBLE	2	0	MainAxis	Azimuth	4	12	0	1343	52	25	46	0
24.0000000000	24.0000000000	Softmotion Tracking max jerk	This jerk is the maximun available acceleration when axis is in tracking mode. This is used for tracking and slewing combination	deg/s^3	DOUBLE	2	0	MainAxis	Azimuth	4	12	0	1344	52	25	46	0
5.0000000000	5.0000000000	Softmotion Tracking max speed	This jerk is the maximun available speed when axis is in tracking mode. This is used for tracking and slewing combination	deg/s	DOUBLE	2	0	MainAxis	Azimuth	4	12	0	1345	52	25	46	0
1000.0000000000	1000.0000000000	Stabilization Time	Time to wait after finding references in Homming process	ms	DOUBLE	2	0	MainAxis	Azimuth	800	2000	1	1223	52	25	46	0
100.Azimuth	100.Azimuth	Subsystem Path	Defines the subsystem path when an error must be transmitted		STRING	3	0	MainAxis	Azimuth	0	0	0	553	52	25	46	0
5.0000000000	5.0000000000	TCS Default Acceleration	Default acceleration in TCS command mode	deg/s^2	DOUBLE	2	0	MainAxis	Azimuth	0.1	10.5	1	612	52	25	46	0
24.0000000000	24.0000000000	TCS Default Jerk	Default Jerk in TCS command mode	deg/s^3	DOUBLE	2	0	MainAxis	Azimuth	0.1	28	1	635	52	25	46	0
2.000000	2.000000	TCS Default Velocity	Default velocity in TCS command mode	deg/s	DOUBLE	2	1	MainAxis	Azimuth	0	10.5	1	613	52	25	46	0
7.0000000000	7.0000000000	TCS Max Acceleration	Maximun allowed acceleration in TCS command mode	deg/s^2	DOUBLE	2	0	MainAxis	Azimuth	1	10.5	1	614	52	25	46	0
28.0000000000	28.0000000000	TCS Max Jerk	Maximum Jerk in TCS command mode	deg/s^3	DOUBLE	2	0	MainAxis	Azimuth	0.1	28	1	634	52	25	46	0
7.0000000000	7.0000000000	TCS Max Velocity	Maximun allowed velocity in TCS command mode	deg/s	DOUBLE	2	0	MainAxis	Azimuth	1	10.5	1	615	52	25	46	0
1000.0000000000	1000.0000000000	Timeout for Ack CW	Timeout for receive and ack from Cable Wrap	ms	DOUBLE	2	0	MainAxis	Azimuth	4	12	0	1172	52	25	46	0
2000.0000000000	2000.0000000000	Timeout for Ack EIB	Timeout for receive and ack from EIB	ms	DOUBLE	2	0	MainAxis	Azimuth	4	12	0	1171	52	25	46	0
300.0000000000	300.0000000000	Timeout for Axis Disable	Timeout for disable axis and drives in the softmotion axis	ms	DOUBLE	2	0	MainAxis	Azimuth	4	12	0	606	52	25	46	0
1000.0000000000	1000.0000000000	Timeout for Axis Enable	Timeout for enable axis and drives in the softmotion axis	ms	DOUBLE	2	0	MainAxis	Azimuth	4	12	0	604	52	25	46	0
20000.0000000000	20000.0000000000	Timeout for Brake Engage	Timeout for engaging brakes	ms	DOUBLE	2	0	MainAxis	Azimuth	4	12	0	610	52	25	46	0
60000.0000000000	60000.0000000000	Timeout for Brake Release	Timeout for releasing brakes	ms	DOUBLE	2	0	MainAxis	Azimuth	4	12	0	608	52	25	46	0
1000.0000000000	1000.0000000000	Timeout for Cable Wrap Power Off	Timeout for power off cable wrap	ms	DOUBLE	2	0	MainAxis	Azimuth	4	12	0	446	52	25	46	0
1000.0000000000	1000.0000000000	Timeout for Cable Wrap Power On	Timeout for power on cable wrap	ms	DOUBLE	2	0	MainAxis	Azimuth	4	12	0	445	52	25	46	0
1000.0000000000	1000.0000000000	Timeout for EnableTracking	Timeout for enabling the tracking	ms	DOUBLE	2	0	MainAxis	Azimuth	4	12	0	1326	52	25	46	0
130.0000000000	130.0000000000	Timeout for Fault Stop	Timeout margin to stop when a fault is detected	%	DOUBLE	2	0	MainAxis	Azimuth	4	12	0	434	52	25	46	0
40000.0000000000	40000.0000000000	Timeout for Homming	Timeout for perform a homming operation	ms	DOUBLE	2	0	MainAxis	Azimuth	4	12	0	691	52	25	46	0
300000.0000000000	300000.0000000000	Timeout for Power Off	Timeout for all power off sequence	ms	DOUBLE	2	0	MainAxis	Azimuth	4	12	0	439	52	25	46	0
300000.0000000000	300000.0000000000	Timeout for Power On	Timeout for all power on sequence	ms	DOUBLE	2	0	MainAxis	Azimuth	4	12	0	437	52	25	46	0
30000.0000000000	30000.0000000000	Timeout for Reset	Timeout for reseting actions	ms	DOUBLE	2	0	MainAxis	Azimuth	4	12	0	1233	52	25	46	0
2000.0000000000	2000.0000000000	Timeout for Reset Axis	Timeout for reseting axis faults	ms	DOUBLE	2	0	MainAxis	Azimuth	4	12	0	602	52	25	46	0
150.0000000000	150.0000000000	Timeout for Stop	Margin for a standard stop	%	DOUBLE	2	0	MainAxis	Azimuth	4	12	0	433	52	25	46	0
300.0000000000	300.0000000000	Timeout for Stop in Homing	Timeout margin for stopping homing operation 	%	DOUBLE	2	0	MainAxis	Azimuth	4	12	0	1243	52	25	46	0
150.0000000000	150.0000000000	Timeout Move Margin	Margin for a movement	%	DOUBLE	2	0	MainAxis	Azimuth	4	12	0	1052	52	25	46	0
1000.0000000000	1000.0000000000	Traking Consecutive tracking command timeout	After the firs tracking command is received, the time to generate and error if another tracking command is not received	ms	DOUBLE	2	0	MainAxis	Azimuth	4	12	0	1336	52	25	46	0
5000.0000000000	5000.0000000000	Traking First tracking command timeout	After the enable tracking command is received, the time to generate and error if a tracking command is not received	ms	DOUBLE	2	0	MainAxis	Azimuth	4	12	0	1335	52	25	46	0
0.0000000000	0.0000000000	Traking Time offset	Time offset to apply to received command time in tracking command	s	DOUBLE	2	0	MainAxis	Azimuth	4	12	0	1337	52	25	46	0
0	1	Allow Relative Movements	Allow to move the telescope without doing reference in position mode		BOOLEAN	1	0	MainAxis	Elevation	0.1	28	1	1234	53	25	0	0
0	0	Command Relative Movements	The move commands will be relative movements if this parameter is true and otherwise absolute movements will be performed		BOOLEAN	1	0	MainAxis	Elevation	0.1	28	1	1235	53	25	46	0
0.0000000000	0.0000000000	Control Acceleration FeedForward Gain	Controller Acceleration feedforward gain	%	DOUBLE	2	0	MainAxis	Elevation	0	120	1	1236	53	25	46	0
1	1	Control Activate Speed FeedForward In Tracking?	The FeedForward for speed gain will be activated if the axis is in Tracking mode. Otherwise it will be deactivated. The activation will increase acording to Control FeedForward Activation Variation settings. Seet also Control Apply FeedForward? setting		BOOLEAN	1	0	MainAxis	Elevation	0.1	28	1	1414	53	25	46	0
0	0	Control Apply Speed FeedForward?	If this settings is True the speed feedfoward is always active otherwise could be active or not depending on the Control Activate FeedForward In Tracking? setting		BOOLEAN	1	0	MainAxis	Elevation	0.1	28	1	1416	53	25	46	0
0	0	Control Damping Active	For azimuth axis, activate the active damping control		BOOLEAN	1	0	MainAxis	Elevation	0.1	28	1	1237	53	25	46	0
1000.0000000000	1000.0000000000	Control Damping Max Allowed Force X Direction	The maximun allowed force for active damping control action in X direcction. This saturation affects only to active damping. Take into acount that active damping action is supporposed to rototation control action	N	DOUBLE	2	0	MainAxis	Elevation	300	1500	1	1421	53	25	46	0
1000.0000000000	1000.0000000000	Control Damping Max Allowed Force Y Direction	The maximun allowed force for active damping control action in Y direcction. This saturation affects only to active damping. Take into acount that active damping action is supporposed to rototation control action	N	DOUBLE	2	0	MainAxis	Elevation	300	1500	1	1423	53	25	46	0
0.0000000000	0.0000000000	Control Damping X Direction Gain	Active controller gain for  X direction		DOUBLE	2	0	MainAxis	Elevation	0	120	1	1238	53	25	46	0
0.0000000000	0.0000000000	Control Damping Y Direction Gain	Active controller gain for  Y direction		DOUBLE	2	0	MainAxis	Elevation	0	120	1	1239	53	25	46	0
2210000.0000000000	2210000.0000000000	Control Inertia	Inertia of the axis	kg*m^2	DOUBLE	2	0	MainAxis	Elevation	0	120	0	1240	53	25	46	0
0	0	Control Integral Disabled	The integral action of the controller is disabled		BOOLEAN	1	0	MainAxis	Elevation	0.1	28	1	1241	53	25	46	0
30	30	Control Kp (Speed Error Gain)	Speed error gain to use in the controller	rad/s	DOUBLE	2	0	MainAxis	Elevation	4	12	0	1242	53	25	46	0
8	8	Control Kv (Position Error Gain)	Position error gain to use in the controller	rad/s	DOUBLE	2	0	MainAxis	Elevation	4	12	0	1251	53	25	46	0
6500.0000000000	6500.0000000000	Control Maximun Torque Variation	Maximun allowed torque varition. There is a filter in the controller that allows the value of this settings as maximun change between iterations	N*m	DOUBLE	2	0	MainAxis	Elevation	0	120	0	1252	53	25	46	0
0.0020000000	0.0020000000	Control Speed FeedForward Activation Variation	The speed feedforward gain will increase this value every iteration until the requiered value in Control Speed FeedFoward setting is achieved. Decrease of the value will be made next iteration and this setting has no effect.		DOUBLE	2	0	MainAxis	Elevation	0.0001	0.1	1	1418	53	25	46	0
100	100	Control Speed FeedForward Gain	Controller Speed feedforward gain	%	DOUBLE	2	0	MainAxis	Elevation	0	120	1	1253	53	25	46	0
0.1	0.1	Control Ti (Integral time)	Integral time for the controller	s	DOUBLE	2	0	MainAxis	Elevation	4	12	0	1254	53	25	46	0
2	2	EUI Default Acceleration	Default acceleration in EUI command mode	deg/s^2	DOUBLE	2	1	MainAxis	Elevation	0.1	5.5	1	1255	53	25	46	0
14.0000000000	14.0000000000	EUI Default Jerk	Default Jerk in EUI command mode	deg/s^3	DOUBLE	2	1	MainAxis	Elevation	0.1	28	1	1256	53	25	46	0
0.5000000000	0.5000000000	EUI Default Velocity	Default velocity in EUI command mode	deg/s	DOUBLE	2	1	MainAxis	Elevation	0	5	1	1257	53	25	46	0
2	2	EUI Max Acceleration	Maximun allowed acceleration in EUI command mode	deg/s^2	DOUBLE	2	1	MainAxis	Elevation	1	5.5	1	1259	53	25	46	0
24.0000000000	24.0000000000	EUI Max Jerk	Maximum Jerk in EUI command mode	deg/s^3	DOUBLE	2	1	MainAxis	Elevation	0.1	24	1	1260	53	25	46	0
5.0000000000	5.0000000000	EUI Max Velocity	Maximun allowed velocity in EUI command mode	deg/s	DOUBLE	2	1	MainAxis	Elevation	1	5.5	1	1261	53	25	46	0
0.5000000000	0.5000000000	HHD Default Acceleration	Default acceleration in HHD command mode	deg/s^2	DOUBLE	2	1	MainAxis	Elevation	0.1	1.5	1	1262	53	25	46	0
1.0000000000	1.0000000000	HHD Default Jerk	Default Jerk in HHD command mode	deg/s^3	DOUBLE	2	1	MainAxis	Elevation	0.1	28	1	1263	53	25	46	0
0.5000000000	0.5000000000	HHD Default Velocity	Default velocity in HHD command mode	deg/s	DOUBLE	2	1	MainAxis	Elevation	0	1.5	1	1264	53	25	46	0
1.0000000000	1.0000000000	HHD Max Acceleration	Maximun allowed acceleration in HHD command mode	deg/s^2	DOUBLE	2	1	MainAxis	Elevation	0.5	1.5	1	1265	53	25	46	0
28.0000000000	28.0000000000	HHD Max Jerk	Maximum Jerk in HHD command mode	deg/s^3	DOUBLE	2	1	MainAxis	Elevation	0.1	28	1	1266	53	25	46	0
1.0000000000	1.0000000000	HHD Max Velocity	Maximun allowed velocity in HHD command mode	deg/s	DOUBLE	2	1	MainAxis	Elevation	1	1.5	1	1267	53	25	46	0
0.500000	0.500000	Homing Acceleration	Acceleration for Homming procedure	deg/s^2	DOUBLE	2	0	MainAxis	Elevation	0.1	0.5	1	1268	53	25	46	0
5.000000	5.000000	Homing Jerk	Jerk for Homming procedure	deg/s^3	DOUBLE	2	1	MainAxis	Elevation	0.5	5	1	1269	53	25	46	0
0.1000000000	0.1000000000	Homing Speed	Speed for Homming procedure	deg/s	DOUBLE	2	1	MainAxis	Elevation	0.01	0.2	1	1270	53	25	46	0
1	1	Homing Start in Positive Direction	If True the start direcction will be possitive one, otherwise it will try in negative direction first		BOOLEAN	1	1	MainAxis	Elevation	0.01	0.2	1	1271	53	25	46	0
0.010000	0.010000	In Position Margin	This value is used to send the in position event	deg	DOUBLE	2	0	MainAxis	Elevation	4	12	0	1272	53	25	46	0
12.0000000000	12.0000000000	Limits Active Drives	Bellow this value the system will send a warning		DOUBLE	2	0	MainAxis	Elevation	15	16	1	1273	53	25	46	0
1	1	Limits Following Error enable	Enable the following error	deg	BOOLEAN	1	0	MainAxis	Elevation	0	0	0	1332	53	25	46	0
1	1	Limits Following Error Value	Set the maximun allowed following error	deg	DOUBLE	2	0	MainAxis	Elevation	0	0	0	1331	53	25	46	0
1	1	Limits Max Position enable	Maximun allowed postion command verification is enabled	deg	BOOLEAN	1	1	MainAxis	Elevation	0.1	28	1	1275	53	25	46	0
86.4000000000	86.4000000000	Limits Max Position value	Maximun allowed postion command	deg	DOUBLE	2	1	MainAxis	Elevation	80	91.3	1	1276	53	25	46	0
1	1	Limits Min Position enable	Maximun allowed postion command verification is enabled	deg	BOOLEAN	1	1	MainAxis	Elevation	0.1	28	1	1277	53	25	46	0
15.1000000000	15.1000000000	Limits Min Position value	Minimum allowed position command	deg	DOUBLE	2	1	MainAxis	Elevation	-1.3	20	1	1278	53	25	46	0
0	0	Limits Negative Adjustable Software limit enable	Enable negative adjustable software limit		BOOLEAN	1	1	MainAxis	Elevation	0.1	28	1	1279	53	25	46	0
15.1000000000	15.1000000000	Limits Negative Adjustable Software limit value	Vaue for Negative adjustable software limit. \nThis limit will be valid if it is enabled indepent if the axis may move in relative mode	deg	DOUBLE	2	1	MainAxis	Elevation	0	20	0	1280	53	25	46	0
0	0	Limits Negative Limit Switch enable	Enable negative Limit Switch		BOOLEAN	1	0	MainAxis	Elevation	0.1	28	1	1282	53	25	46	0
1	1	Limits Negative Operational Limit Switch enable	Enable negative Operational limit switch		BOOLEAN	1	0	MainAxis	Elevation	0.1	28	1	1281	53	25	46	0
0	0	Limits Negative Software limit enable	Enable negative software limit		BOOLEAN	1	1	MainAxis	Elevation	0.1	28	1	1283	53	25	46	0
-0.1000000000	-0.1000000000	Limits Negative Software limit value	Value for negative software limit. \nThis limit will be valid if it is enabled independent if the axis may move in relative mode	deg	DOUBLE	2	1	MainAxis	Elevation	-0.2	20	0	1284	53	25	46	0
1	1	Limits Overspeed enable	Enable the overspeed limit, does not affect the warning.	deg/s	BOOLEAN	1	1	MainAxis	Elevation	0	0	0	1334	53	25	46	0
5.200000	5.200000	Limits Overspeed Value	If this speed value is overcomed an the critical speed limit alarm will be triggered.	deg/s	DOUBLE	2	1	MainAxis	Elevation	0	0	0	1285	53	25	46	0
5.100000	5.100000	Limits Overspeed Warning Value	If this speed value is overcomed a speed limit warning will be triggered.	deg/s	DOUBLE	2	1	MainAxis	Elevation	0	0	0	1286	53	25	46	0
